"159518.63380605614","9039.995439873876","2905.371939484397","0.2644929062037702","0.006444520142083614","0.005986019434785682","0.19521129474926235","0.07779399592180666"
"157864.85944743553","9885.131423302017","3760.715496297563","0.3616813986484918","0.002715347597498781","0.0010378555621789092","0.17579981815440593","0.03802794546953636"
"172869.52578465146","10824.120489951429","4515.566457348419","0.09468124785340591","0.00967262289155045","0.006973406007466864","0.38967314079690785","0.02145619283571187"
"144479.56559525544","9852.891486045814","7016.220764689706","0.4148587685004046","0.006324000053897692","0.00317124518339396","0.24433512622705383","0.02750436730584914"
"170008.7473298336","8852.854229253753","2751.173470931588","0.15235438047931033","0.008960091914317125","0.004324673834567398","0.2766246070828529","0.06260346887615602"
"162243.45133762702","10727.19202201742","4634.301043396945","0.050949961221791185","0.009069543416894525","0.0008686220761649674","0.24611748390520916","0.045267113115691184"
"174432.3427016319","8544.191604389089","5493.323107366566","0.19311505642961235","0.004586793744227317","0.009760522923791868","0.4435521117872733","0.06828870759141722"
"162607.75775012813","10314.17436475243","7275.194491867153","0.28627825608187757","0.004149432585872061","0.0036180185688222855","0.44896077287138225","0.04257489002897431"
"167123.1256052293","7906.136413050842","5998.615704730359","0.3252751479922924","0.005299394379926494","0.006637031234715093","0.2248443063883271","0.0345890019646392"
"153181.8919698108","9767.514731862379","2425.600562120139","0.2875478289532469","0.003450725414739495","0.009045892427652375","0.13624533282118498","0.05208748260993566"
"174842.4040077831","8470.182207738986","7090.923585082566","0.09384093852808628","0.002606998492002994","0.009130487781008046","0.09689830620067924","0.04260254439230011"
"173484.2556055064","8664.671990692557","4349.715970301182","0.2950544022070623","0.006340708668715279","0.0095741032473038","0.05572694354998883","0.04265540284867835"
"159774.69304398156","10879.379326791735","7068.8359391030945","0.4356590303513188","0.006897742439284441","0.0018117698117588329","0.37085874591807616","0.08316499069435816"
"162093.09406777192","8933.942071352734","5221.394772667122","0.3757845507875121","0.007548859634582711","0.003680357092764172","0.257359764026298","0.08298214676782259"
"157073.38572935225","9795.24428483084","5223.217643270007","0.45216507004184786","0.005609473261740696","0.005607271662281733","0.23357800368270787","0.09008959097955367"
"143393.70398134636","10680.556497490885","5658.560125100974","0.15868750075812416","0.007826224344144986","0.002092980337564782","0.23225363950160993","0.08645078687949403"
"163322.14679724","10910.146041936163","4580.998305322266","0.3962666595854943","0.0012375990978094995","0.003948843983662634","0.14095220404296993","0.03605406282020776"
"140642.00821699927","10209.64605279703","3770.0458819795795","0.2700020458224885","0.0024423613062947835","0.005289905408675582","0.47932199741626","0.022680532469904653"
"141072.97001276357","8995.679362365972","7045.8355032565905","0.327520374343695","0.004124382136079959","0.0018822400073191235","0.20168219318331004","0.01955802170874383"
"171022.4209950285","8770.733770199016","2520.20003500882","0.4824337437841948","0.006979766980822721","0.0059000429735846065","0.28007491389612615","0.061104793882815846"
"140987.71035791546","8185.747550694337","2002.1050256559079","0.4296334193616155","0.0036255806061220534","0.004201950953133026","0.4416456415316242","0.021008401956105857"
"172176.5841992285","7168.614514958305","6184.6358368211895","0.054650769802530086","0.0026599459145239942","0.007524100933433151","0.21508794154799626","0.08259789581126077"
"151395.2046545286","7877.587881771477","4852.241346273659","0.19988550628555596","0.0016877647726835508","0.0031570272282564335","0.2865687764710716","0.04053670537727503"
"143751.70872108403","7549.432025647311","2565.5600971637377","0.12773856053947102","0.005587822199028132","0.000586996506147442","0.4188988457251585","0.04594922436330191"
"154828.82206919318","9965.408397450785","2653.6034629285127","0.18424088138818617","0.0028661245036486127","0.001076431333557189","0.23924760492974945","0.06282930590019306"
"160088.60749445585","10184.174390169534","3504.4343171103947","0.2242969202102107","0.009033805834599798","0.003538591097663551","0.1302118161642179","0.06547491567054121"
"148573.26335402002","9872.166265494994","7786.884557330465","0.10810165093045984","0.008148830824103868","0.005549207388690481","0.19703114770222885","0.08382217171690473"
"167796.19435346854","9612.276013014784","7477.550858077334","0.08404729078063028","0.004962410684528914","0.009085461361781903","0.3195050815698172","0.041316386306487145"
"161319.78023874454","7585.739442577063","5605.802133870673","0.41469590478466395","0.005864394157524937","0.0020072880230118375","0.23279443600947614","0.025189737948763453"
"145522.26720508197","8292.415484287394","5186.918135918306","0.1513845112217066","0.00980873150761601","0.0019811289525897714","0.48881267100318365","0.0416004270027821"
"147968.2512986223","9556.703654321354","3079.5551543537376","0.3287124762696263","0.009016349863129963","0.0024751946769635724","0.051622911087345257","0.04775718356269446"
"154836.19147790642","7805.02590631791","7180.024790030865","0.41508103446216926","0.005038200530978308","0.002091669022801123","0.4288902311458864","0.0728019930294879"
